"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"ui_bubble_rating bubble_50","Tutto perfetto","Il locale è molto carino e ben arredato il cibo di alta qualità,ottimo vino. Il personale molto gentile e preparato attento al cliente veramente un buon servizio. Ci hanno accolto con prosecco e tartine di benvenuto ed offerto del limoncello consegnandoci il conto.Cucina tipica toscana e raffinata il prezzo adeguato al cibo e alla location in pieno centro a Firenze.Ultima nota degna di merito i servizi igienici super puliti...un fatto non proprio comune e scontato. Consigliato"
"ui_bubble_rating bubble_50","Eccellente!!!!!","Sono calabrese e ho ritrovato nel menu prodotti tipici della mia terra, tutto molto buono e ottimo rapporto qualità prezzo. Consiglio vivamente, personale gentile e servizio molto rapido."
"ui_bubble_rating bubble_50","Molto buono...!!","Ottimi prodotti freschi e ricercati, taglieri buonissimi, personale cortese ed ambiente molto carino..che dire? Lo consiglio"
"ui_bubble_rating bubble_50","Consigliatissimo!!!!!","Sono stata a cena in questo ristorante con degli amici. Che dire? Semplicemente che il personale è super carino, il posto molto accogliente e ricercato (come del resto lascia presagire il nome) e soprattutto si mangia divinamente. Consigliatissimo il caciocavallo ai ferri su salsa verde! Insomma da provare e da ritornarci, assolutamente!"
"ui_bubble_rating bubble_50","<U+0001F61D>","Ci sono stata per caso, il locale si presenta molto accogliente, risalta subito all’occhio la professionalità del servizio di sala e l’ottima cucina"
"ui_bubble_rating bubble_50","Che bonta!","Ritorno in questo splendido ristorante e devo dire che e’ tutto ottimo ....cucina di alta qualità , i dolci spettacolari ....non vedo L ora di tornare presto ...grazie e complimenti a tutto lo staff!"
"ui_bubble_rating bubble_50","Cena pre-gara","Mi trovo a Firenze per un weekend e per partecipare alla Corsa dei tre parchi. Poiché mi trovo in zona Santa Maria Novella, scelgo La Boheme. Prendo Millefoglie di melanzane: buonissima, paccheri con zafferano zucchine e salsiccia: buoni, torta cocco e nutella: da urlo! Nota: ho prenotato all'ultimo, nessun problema. Mi hanno offerto il limoncino e fatto lo sconto visto che era il mio compleanno. What else ? "
"ui_bubble_rating bubble_50","Locale imperdibile!!","Siamo finiti per caso in questo locale, che dire.. Cucina fantastica ed impeccabile.. Una bellissima sorpresa, per noi amanti della cucina del sud,gentilezza e professionalita' miste ad atmosfera accogliente.. un'esperienza indimenticabile! Prezzi giustissimi per la qualità del cibo.. Quando torneremo a Firenze sarà una tappa obbligata!"
"ui_bubble_rating bubble_50","Bene... benone.... benissimo;","A dire il vero siamo arrivati a questo Ristorante leggendo i consigli di Tripadvisor e siamo felici di aver seguito il consiglio.Qualità prezzo molto buonoServizio eccellenteCortesia eccellente Da ritornarci!Una sola pecca, le porzioni non sono grandi!"
"ui_bubble_rating bubble_50","A Firenze fusioni regionali","In centro, vicino alla stazione, tra tanti locali la Bohéme ha un ambiente accogliente e particolare. Il menu presenta specialità provenienti da diverse regioni ed i piatti, presentati in maniera curata ed accattivante, si giovano della ricerca dei diversi ingredienti che danno origine a sapori particolari. Il personale è disponibile, simpatico e competente."
"ui_bubble_rating bubble_40","Splendido bistrot nella splendida Firenze ","Rientrati dalle ferie abbiamo organizzato una cena di lavoro in questo piccolo bistrot della splendida Firenze. Siamo rimasti davvero contenti e soddisfatti. Ottima qualità e prezzo. Ci ritorneremo sicuramente."
"ui_bubble_rating bubble_50","Da provare e riprovare","Siamo tornati qui vista la bella esperienza della prima volta, siamo nuovamente rimasti stregati dai piatti assaporati. Consigliato! Numero 1 a Firenze..."
"ui_bubble_rating bubble_50","Cena perfetta","Sono stato in questo ristorante dopo aver visto la valutazione su TripAdvisor, quindi le mie aspettative erano alte. Abbiamo ordinato due antipasti, due secondi e un dolce; tutto era molto buono e curato nei minimi dettagli. Il personale è stato molto gentile durante tutta la serata, offrendoci anche un aperitivo di benvenuto. Ci torneremo sicuramente!"
"ui_bubble_rating bubble_50","OTTIMO","ristorante scoperto durante una breve vacanza in città. Il locale si presenta curato nei dettagli così come la preparazione dei piatti realizzati in cucina dallo chef e dal suo staff; ottima anche l' accoglienza e le materie prime utilizzate. Consigliatissimo per una cena di coppia!!!"
"ui_bubble_rating bubble_50","Wowwww ariwowwww","Con amici ci piace andare a caccia di ristoranti di un certo livello e questo devo essere sincero ci ha soddisfatto pienamente sia come location, sia per personale ma soprattutto per l'ottima cucina!!! Ci rivedremo molto presto!!!"
"ui_bubble_rating bubble_50","Fantastico","Quando sono a Firenze ho sempre un po' il timore di scegliere un posto sbagliato dove andare a mangiare, ma per fortuna questa volta mi è andata bene. Locale di gran classe con degli ottimi piatti. Poi vabbè una cameriera era anche molto carina e simpatica quindi la cena è stata anche più piacevole"
"ui_bubble_rating bubble_50","Una conferma","Torno ancora una volta in questo magnifico ristorante e devo dire che rimango sempre di più senza parole. Proviamo il nuovo risotto,una vera bomba: taleggio,fichi e mandorle. Un insieme di sapori che ti lasciano di stucco!Complimenti continuate così"
"ui_bubble_rating bubble_50","Incantevole","Ristorante nel centro della città,accogliente e pulito. Sono stato con mia moglie e devo dire che siamo rimasti soddisfatti. Ottimo il risotto con taleggio,fichi e mandorle,filetto di maiale e tagliata veramente super. Ci torneremo!lo consiglio"
"ui_bubble_rating bubble_50","Superlativo","Sono stato a cena con la mia ragazza,durante la nostra vacanza a Firenze. Ci siamo ritrovati per caso in questo magnifico ristorante,su consiglio di alcuni turisti che alloggiavano nel nostro stesso albergo,e che erano stati già a cena la sera prima. Accoglienza 10 e lode con del prosecco e un piccolo assaggio dello chef. Ottima qualità della materia prima e bistecca super.lo consiglio"
"ui_bubble_rating bubble_50","Bellissimo","Fantastico posto nel centro storico della città. Sono stata con il mio compagno e devo dire che siamo rimasti molto contenti. Ottimo rapporto qualità/prezzo e cibo superlativo.lo consiglio"
"ui_bubble_rating bubble_50","Ottimo","Sono stata a firenze con la mia famiglia in occasione delle vacanze. Sono ritornata a cena in questo locale e anche la mia famiglia è rimasta piacevolmente colpita dalle prelibatezze e dalla cortesia del personale. Abbiamo scelto un menù consigliatoci dal titolare: assaggi toscani e calabresi; risotto taleggio fichi caramellati e mandorle (una vera delizia); una gustosissima bistecca da 1.5 kg che abbiamo mangiato tutti insieme. Per finire lo chef ci ha deliziato con un assaggio dei dolci del giorno. Insomma, tutto perfetto. Grazie e alla prossima!!!"
"ui_bubble_rating bubble_50","The best in Florence","Sono stato con un amico in questo ristorante su consiglio del proprietario del b&b dove abbiamo alloggiato. Mai consiglio fu più azzeccato.cucina semplice ma allo stesso tempo deliziosa.. ero cosi preso dai sapori che non ho fatto nemmeno una foto ma vi assicuro che è un vero viaggio culinario. Dai sapori del sud alle pregiate carni toscane.consiglio il filetto di manzo, sublime.complimenti allo staff che ci hanno seguito dall antipasto ai dolci. Bravi.ci torneremo"
"ui_bubble_rating bubble_50","Ottima pausa pranzo","Antipasti, primi, secondi.....ed I dolci......ottimi.Da quando questo locale veramente carino ha aperto ho trascorso la pausa pranzo con diversi colleghi ed amici. Ci siamo trovati sempre benissimo. Il personale e' proprio cortese ed affabile. Hanno speciali attenzioni per I clienti. Anche chi soffre di celiachia puo' certamente gustare qualcosa di buono. Tra I dolci consiglio cioccolato e cocco. Se passate da Firenze non perdetevi un pranzo od una cena in questo ristorante!"
"ui_bubble_rating bubble_50","Wow","Cercavo un ristorante in pieno centro e mi sono imbattuta ne la bohème. Piatti di ottima qualità a prezzi super convenienti. Insomma a due passi dal duomo si mangia veramente bene"
"ui_bubble_rating bubble_50","Una perfetta armonia di sapori","Il ristorante La Boheme, nel cuore di Firenze, tra il Duomo e Piazza san Lorenzo, è un ambiente accogliente, con boiserie in legno e pareti verde oliva e servizio cortese e professionale. La cucina è creativa e innovativa e lo chef che privilegia la materia prima della sua regione, la Calabria, ama giocare sui sapori e combinarli in piatti presentati in modo particolarmente accurato. Tra le specialità ho provato il polpo scottato su tortino di patate al curcuma e zucchine (tra gli antipasti) e la tagliata di tonno in crosta di frutta secca e caviale di melanzane (tra i secondi). Il risotto la Boheme (ieri: taleggio, fichi caramellati e mandorle, ma varia ogni due settimane) si è rivelato una perfetta armonia di sapori. Buona la carta dei vini. Prezzi (sorprendentemente) contenuti."
"ui_bubble_rating bubble_50","Posto bellissimo .","Ottimo locale ,Mangiare strepitoso fa ballare le pupille gustative ,staff molto operativo è disponibile da ritornarci presto .se ritorno a Firenze ci passerò sicuramente ."
"ui_bubble_rating bubble_50","sempre meglio","ritornato a firenze non ho potuto fare a meno di ri/passare dalla bohèmeche dire , non mi delude mai.il servizio sempre eccellente e impeccabile.L atmosfera anche d estate è molto piacevoletutto buonissimo dal antipasto al dessert. CONSIGLIATISSIMO"
"ui_bubble_rating bubble_50","Staff spettacolare!","Ci son stato per passare una serata fra amici e sembrava di averne fatti altri! Il cibo è ottimo, così come l'attenzione al servizio, ma la ciliegina sulla torta è il sorriso e la serenità con cui siamo stati serviti! Siete grandi!"
"ui_bubble_rating bubble_50","Al top anche la seconda volta!","Siamo tornati alla Bohème una seconda volta dopo qualche mese e ci siamo trovati benissimo. Il menu aveva delle novità e abbiamo fatto bella figura portandoci i nostri amici! Consiglio il nuovo risotto al taleggio, fichi e mandorle.Ci tornerò presto!"
"ui_bubble_rating bubble_40","Very nice","Pienamente soddisfatto della cena. Locale molto accogliente, vi consiglio di provare i dolci...A presto!"
"ui_bubble_rating bubble_50","Ottimo pranzo","Una gustosa esperienza nel centro di Firenze. Ottima sia la cucina calabrese che quella toscana. Personale molto cortese."
"ui_bubble_rating bubble_50","Ora mai sono di casa!!","posso solo consigliare questo ristorante servizio ottimo gentilezza e professionalità sono messi in primo piano. Ottimo il nuovo risotto con fichi e taleggio bravi ragazzi!!!!."
"ui_bubble_rating bubble_50","Perfetto dall' antipasto al dolce","Sono stata a mangiare in questo accogliente ristorante con il mio ragazzo su consiglio di amici e siamo rimasti stupefatti dall' accoglienza e gentilezza del personale e soprattutto dalla qualità del cibo. All' arrivo portano un flute di prosecco e un assaggio dalla cucina.Come antipasto una burrata buonissima, come primo consiglio i pici con gamberi e il risotto della casa che ci ha stupiti per l' abbinamento di sapori unici, molto creativi. La bistecca alla Fiorentina è un must, davvero troppo buona. I dolci sono homemade, tiramisù fantastico e cheesecake con salsa di frutti di bosco fatti da loro. Per finire in bellezza ci hanno offerto il limoncello. Grazie allo staff per questa serata fantastica, ci siamo sentiti a casa, ci torneremo!!!"
"ui_bubble_rating bubble_50","Super","Sono stato con i miei amici la settimana scorsa in questo nuovo ristorante nel centro di firenze.ottima accoglienza e ambiente molto giovanile. Complimenti per la qualita offerta.ottimo il risotto e la bistecca veramente top. Ci tornero sicuramente.a presto"
"ui_bubble_rating bubble_50","La nduja a Firenze","Sono stato con un amico in questo bel ristorante. Seppur in centro , è lontano dai posti affollati . Tagliere silano con salumi e formaggi e crostino alla nduja di spilinga e crostino con sardella: ottimi.. Il mio amico ha preso il polpo scottato e anche lui molto soddisfatto. Sicuramente da rifare per provare l ottimo menù di questo ristorante. A presto"
"ui_bubble_rating bubble_50","Spettacolo","Da oggi sarà il mio punto di riferimento a Firenze. Locale tranquillo e molto accogliente, ottimo anche per famiglie con bambini come la mia. Piatti spettacolari e preparati con attenzione e professionalità. Personale preparatissimo. Locale situato in una posizione strategica facilemente raggiungibile. Top"
"ui_bubble_rating bubble_50","Eccezzionale","Locale eccezzionale...di grande qualità...ottima la cucina e ottimi i dolci....ve lo consiglio non rimarrete delusi ....complimenti a presto !"
"ui_bubble_rating bubble_50","Ottima cena! Da ripetere","Week end di fine ferie a Firenze con la mia compagna troviamo questo posto grazie a tripadvisor. Atmosfera tranquilla, personale cordiale e molto attento al cliente, tanta varietà di piatti preparati con cura e di ottimo livello. Abbiamo preso come antipasto la burrata di gioia del colle e un tagliere di salumi e formaggi silani e poi il tonno con granella di pistacchio e un filetto di di maiale con patate: DELIZIOSI. Insomma se siete a Firenze , vale la pena passare da qui. A presto Nicol e Isa"
"ui_bubble_rating bubble_50","top top top","siamo stati a cena con un gruppo di amici sabato scorso. bel ristorante nel centro storico della citta',facile da raggiungere. personale cordiale e professionale,ci ha accolto con del prosecco e una piccola entree di benvenuto. ottimo rapporto qualita'/prezzo. lo consiglio"
"ui_bubble_rating bubble_50","Meraviglioso!","Mi trovo a firenze con la mia ragazza ci troviamo in questo locale per caso,,ci hanno accolto benissimo....la cucina di alta qualita e infine anche i dolci erano ottimi ....a presto !"
"ui_bubble_rating bubble_50","eccellente!","un ristorante davvero ottimo ....qualità nel cibo ,nell'accoglienza e ottimi anche i dolci ...torneremo presto complimenti !"
"ui_bubble_rating bubble_50","Locale stupendo!","Siamo andati con amici in questo nuovo locale molto bello,molto accogliente e bello nel design....ottima la cucina tutto buono anche i dolci ....complimemti a tutto lo staff!"
"ui_bubble_rating bubble_50","Cena ottima","Bella serata trascorsa con amici in questo locale situato in centro a Firenze! Ottimo ristorante, buona qualità dei primi oltre che dei secondi, nonostante fossi sazio ho assaggiato anche i dolci...davvero ottimi! torneremo presto..complimenti!"
"ui_bubble_rating bubble_50","Davvero un bel locale","Locale accogliente e pulito a due passi dal Duomo. Servizio puntuale e cortese che si unisce a un ottimo rapporto qualità/prezzo. Buonissimo il cibo: primi, secondi e antipasti non hanno punti deboli. La cucina è equilibrata e propone i giusti abbinamenti. Buona scelta di vini. "
"ui_bubble_rating bubble_50","Fantastico","Sono stato a cena con i miei amici per festeggiare il mio compleanno. Accoglienza top e servizio lodevole. Ottimo rapporto qualità/prezzo e ambiente pulito e confortevole. Consiglio il risotto e i pici come primi,e come secondo la bistecca...bravi ragazzi continuate cosi"
"ui_bubble_rating bubble_50","Eccellente!","Sono stata con alcuni miei colleghi venerdì nella nostra pausa pranzo, abbiamo optato di prendere quello che offriva il menu del giorno, io ho scelto la pasta cacio e pepe,nonostante la semplicità del piatto, era davvero ottimo. Tornerò presto per assaggiare le aggiunte fatte al menu della carta. Grazie a tutto lo staff e complimenti per il lavoro svolto"
"ui_bubble_rating bubble_50","Cena intima in famiglia","Ho conosciuto questo locale e prenotato un tavolo direttamente da tripadvisor e l’attesa è stata minima, quindi complimenti per la puntualità. Ottimo posto per una cenetta intima e rilassante, ambiente curato nei minimi dettagli. Abbiamo mangiato dell’ottimo filetto di manzo e un buonissimo tiramisù. Sicuramente tornerò quando mi troverò da quelle parti."
"ui_bubble_rating bubble_50","Cena meravigliosa","Posto magnifico, personale gentilissimo,posizione perfetta e cibo che rispecchia le meraviglie delle tavole italiane"
"ui_bubble_rating bubble_50","Sentirsi a casa","La cosa che più mi ha colpito di questo locale è l’ospitalità del personale che Ci ha accolto con del prosecco in attesa delle ordinazioni. Mettici anche il cibo ottimo e diventa tutto perfetto. Merita a mio parere la tartare di manzo. Assolutamente consigliato se si cerca qualcosa di sfizioso a due passi dal Duomo"
"ui_bubble_rating bubble_50","Wow","Siamo stati a la Boheme su consiglio di alcuni amici. Il giudizio eccellente è meritatissimo, e da calabresi DOC abbiamo apprezzato il connubio della cucina calabrese con quella Toscana. Vi consiglio infatti il tagliere dei salumi e formaggi della Sila e toscani, e la tagliata di manzo. Complimenti al personale cordiale e attento"
"ui_bubble_rating bubble_50","Cena da favola","Ottima serata trascorsa nell’accogliente locale situato nel centro di Firenze! Piatti squisiti,servizio eccezionale,personale molto cortese. Che aspettate...?! Non vedo l’ora di tornare!"
"ui_bubble_rating bubble_50","Firenze = ristorante La Bohèm","Ritorno di nuovo a Firenze Ed è d'obbligo passare a pranzare al ristorante La Boheme e non cambia nulla qualità sempre la stessa ottima, accoglienza fantastica, cibo Superbo.....oramai mi reputo un cliente abituale"
"ui_bubble_rating bubble_50","Assolutamente da rifare","Ho cenato in questo ristorante con la mia famiglia e siamo rimasti pienamente soddisfatti. Dagli antipasti ai dolci... Tutto fantastico. Abbiamo assaggiato un po' di prodotti del sud (burrata di gioia del colle e caciocavallo podolico alla piastra) e prodotti toscani (un filetto di manzo di ottima qualità) assolutamente da rifare. Ottimo rapporto qualità prezzo."
"ui_bubble_rating bubble_50","Che spettacolo!","Ottimo ristorante ,cucina di qualità sia i primi che i secondi...alla fine abbiamo provato anche i dolci ottimi...torneremo presto..complimenti!"
"ui_bubble_rating bubble_50","Un viaggio tra i sapori del sud e cucina toscana","Weekend a Firenze con un amico,dietro consiglio del portiere del nostro albergo,prenotiamo una cena in questo bellissimo locale in centro. Il menu è semplice ma squisito e varia dalla nduja calabrese alle carni toscane di ottima qualità. Buonissimi anche i primi, degno di nota è sicuramente il piatto della casa: risotto la boheme (foto allegata). Mi sento di dare un consiglio ai gentilissimi gestori, inserire qualche vino più importante. Per il resto tutto Ottimo. Bravi!!! Consiglio questo ristorante."
"ui_bubble_rating bubble_50","Stupendo!","Mi sono recato in questo nuovo locale e siamo rimasti molto contenti, sia per l'ospitalità e sia per l'ottima cucina! Alla fine abbiamo assaggiato anche i dolci, tutto ottimo! Complimenti! Torneremo presto!"
"ui_bubble_rating bubble_50","Fantastico ristorante","Sono stato con un gruppo di amici,in occasione del mio compleanno. E' stato veramente.tutti ottimo, Dalla servizio,all acxoglienza,e infine IL Cibo. Ottima scelta Della materia prima,e buona cantina Dei vini. Lo consiglio"
"ui_bubble_rating bubble_50","SUPER","sono stato in questo ristorante,insieme alla mia ragazza,in occasione della nostra vacanza a firenze. ottima accoglienza e complimenti per la qualita' dei piatti e della materia prima. siamo stato benissimo e a presto. lo consiglio"
"ui_bubble_rating bubble_50","Spettacolo di locale!","Per la prima volta mi reco im questo nuovo ristorante con la mia ragazza rimango stupito per la bellezza e per l'ottima cucina...complimenti a tutto lo staff ..torneremo presto!"
"ui_bubble_rating bubble_50","Goduria!!!!!","Ero a cena con la mia famiglia qualche giorno fa in questo posto in centro a Firenze e sono rimasto molto soddisfatto di questi ragazzi giovani ma abbastanza in gamba. Ambiente stile bistrot parigino cucina fusion tra Toscana e Calabria da assaggiare i pici con gamberi fiori di zucca e pane alla nduja oppure il tonno in crosta di frutta secca. Servizio di buon livello molto attenti e sorridenti. Insomma una vera chicca per chi ama i veri sapori nostrani. Sicuramente ci ritornerò presto.Consigliatissimo "
"ui_bubble_rating bubble_50","Woooow","Ho cenato con la mia ragazza in questo fantastico posto in occasione del nostro anniversario. Top tutte le portate ,dalla prima all ultima. La tagliata (in foto ) era spettacolare. Da provare anche il tiramisù, il più buono che abbia mai assaggiato e non esagero. PS fatevi consigliare il vino,in sala c è personale altamente qualificato. Estremamente raccomandato "
"ui_bubble_rating bubble_50","10 e lode","In vacanza con un amico decidiamo di cenare in questo nuovo ristorante , trovato grazie a tripadvisor, nel centro di Firenze. Goduria per il palato dagli antipasti ai dolci. Staff ECCELLENTE , siamo stati accolti con un prosecco di benvenuto e ci hanno salutato con un bel cicchettino di limoncello. Cosiglio le carni , sono di una qualità superiore alla media. Straconsigloo questo ristorante!!!"
"ui_bubble_rating bubble_50","Stra-consigliato","Ottimo cibo, servizio affidabile, buon vino, personale gentile. Tutto all'altezza, ritornerò! Da provare: bici, fiori di zucca, gamberi e pane croccante alla nduja calabrese."
"ui_bubble_rating bubble_50","Spettacolo!","Mi sono recato insieme alla mia famiglia in questo nuovo ristorante..siamo rimasti contenti sia per l'ospitalita' e sia per la cucina...tutto buono dai primi ai dolci ....torneremo presto complimenti!"
"ui_bubble_rating bubble_50","Che piacevole sorpresa!","Una nuova realtà proprio in una zona della città che amo particolarmente. Bello il design, ottimi piatti, sperimentazione e tradizione, qualità alta. Ricca la cantina e ottime proposte di dessert. Sono stato benissimo, complimenti!"
"ui_bubble_rating bubble_50","Stupendo!","un locale eccellente sopratutto nella cucina ..Abbiamo mangiato tante cose buone e non vedo l'ora di ritornare...Grazie per l'ospitalità torneremo presto"
"ui_bubble_rating bubble_50","Eccellente","A distanza di tempo ritorno a Firenze con tutta la mia famiglia …prima tappa in questo ristorante …tutto buono sia nell’ospitalita’ E sia nella cucina …torneremo presto"
"ui_bubble_rating bubble_50","Veramente eccezionale","Incredibile la facilità per raggiungere questo splendido ristorante in pieno centro a Firenze e per di più a due passi dal Duomo! Location molto raffinata e accogliente. Ricco menù dall'aperitivo al dessert. Consiglio personalmente di prendere paccheri al ragù di carni bianche accompagnato da un ottimo vino rosso consigliato dal personale. Ho messo 5 stelle perché a mio parere le valgono tutte. Complimenti."
"ui_bubble_rating bubble_50","Cibo ottimo","Sono stata con la mia famiglia a mangiare in questo bellissimo ristorante,attratta dalle foto del locale e dei piatti. Le nostre aspettative sono state soddisfatte, Consiglio soprattutto i pici con gamberi,fiori di zucca e pane alla nduja. Complimenti allo staff per la gentilezza e i consigli del sommelier sul vino. Non mancherà una seconda visita!"
"ui_bubble_rating bubble_50","Cena viaggio a firenze","Sono stato con la mia ragazza per cena, un’ottimo ristorante con un’eccellente qualità dei prodotti e del servizio al tavolo, la mia compagna ha preso un pici molto buono e io ho optato per la bistecca con ottima cottura. Uno dei ristoranti più buoni in cui sono stato, ubicato in un posto molto tranquillo e perfetto per farsi una passeggiata dopo cena.Lo consiglio in modo particolare per la gentilezza dello staff e per l’ottimo vino."
"ui_bubble_rating bubble_50","Esperienza unica","Sono stato con la mia compagna durante la nostra vacanza,su suggerimento della reception del nostro albergo. Tutto ottimo dall antipasto ai dolci,ma la cosa che ci ha colpito piu di tutto e’ stata l atmosfera e l accoglienza che caratterizza questo locale. Lo consiglio"
"ui_bubble_rating bubble_50","Ottimo","Sono stato con un gruppo di amici la settimana scorsa,in occasione della nostra vacanza a Firenze.Non avendo prenotato,ci hanno fatto attendere qualche minuto con un calice di prosecco.una volta seduti,ci hanno veramente deliziato. Complimenti allo staff e lo consiglio"
"ui_bubble_rating bubble_50","Fantastico","Sono stato a cena in questo ristorante con un gruppo di amici il 5 agosto. Accoglienza unica e rara: piccola entre' di benvenuto con del prosecco. Ho preso il caciocavallo come antipasto e le pappardelle con i pistacchi come primo. Complimenti davvero! Ci tornerò sicuramente e lo consiglio"
"ui_bubble_rating bubble_50","SUPER","questo ristorante mi ha letteralmente conquistata!ci sono stata con la mia famiglia venerdi sera,grazie alle recensionisu TA.eravamo in tutto 4 persone: 2 adulti e 2 bambini. abbiamo preso come antipasti il polipo su tortino di curcuma e un tagliere siano,e come primi risotto con pesto di rucola e calamari,e maltagliati con funghi e buttata. veramente eccezionali. personale cortese e attento. lo consiglio"
"ui_bubble_rating bubble_20","Sopravvalutato!!!","Il locale molto accogliente , molto carino nel design in quanto moderno ma allo stesso tempo vintage . rispettoso nei riguardi clienti ( ci hanno accolto con il prosecco di benvenuto nonostante l’anticipo) . Purtroppo il problema del locale è il fatto di aver una cucina abbastanza ‘ basso livello’ , viste le recensioni successive ed il menù. I piatti con poca ispirazione ( tutti fatti nello stesso modo e stile) e quasi insapore . Troppo personale ( anche se molto gentili) , servono lo stesso tavolo 3 camerieri diversi ( cosa per un locale piccolo un solo cameriere sarebbe più che abbastanza ). Nel finale abbastanza deludente dall’antipasto al dolce. "
"ui_bubble_rating bubble_50","Sorpresa ","Ci siamo imbattuti per sostituzione ad un altro ristorante, ma siamo rimasti molto contenti, ottimo servizio (tutti ragazzi/e giovani) bella location e ottima fiorentina...... Consiglio! "
"ui_bubble_rating bubble_50","Ottimo pranzo","Super pranzo io e mio marito siamo andati a pranzo spinti dalle ottime recensioni non mi resta che confermare grazie cataldo e Domenico per l'ottimo servizio e il buon cibo.un saluto dalla Sicilia."
"ui_bubble_rating bubble_50","PERFECT","sono stato a Luglio in questo fantastico ristorante con la mia famiglia, ottima cucina italiana e rapporto qualità prezzo eccezionale. Vorrei consigliarlo a tutti i turisti tedeschi che si trovano a Firenze. La Bohème restaurant & café è una tappa fondamentale da fare nel vostro viaggio. "
"ui_bubble_rating bubble_50","10++","Per le vacanze estive in famiglia, ho deciso di riprovare questo ristorante e per fortuna la cucina ha soddisfatto tutti i gusti. Dall'antipasto al dolce, tutto ottimo. Per non parlare della gentilezza del personale, attento alle più piccole accortezze. Provare per credere."
"ui_bubble_rating bubble_50","SEMPLICEMENTE SUPER","Servizio impeccabile.Personale qualificato, dotato di una lodevole gentilezza.Piatti impeccabili sia in freschezza che in qualità. Prezzi significativamente sotto la media.Lo consiglio,lo consiglio e ancora,lo consiglio"
"ui_bubble_rating bubble_50","La conferma","Ero a Firenze con la mia ragazza per una fuga romantica e sono ritornato per la seconda volta in questo locale a due passi dal Duomo. Che dire una conferma in tutto e per tutto. Questa volta abbiamo assaggiato qualche piatto nuovo, io ho preso i maltagliati con funghi di stagione e burrata e lei la faraona. Tutto eccezionale. Ormai ogni volta che torno a Firenze è una tappa fissa. Top"
"ui_bubble_rating bubble_50","TUTTO ECCEZIONALE!","Io e il mio ragazzo abbiamo cenato qui viste le recensioni. Eccezionale. Intanto per iniziare ci hanno viziati un pochino, ti servono un flûte di prosecco e un antipastino di riso al nero di seppia con polpo molto buoni. Abbiamo mangiato un antipasto da dividere, assaggi di formaggi con maremellate e crostini misti poi abbiamo chiesto un primo e un secondo, io pappardelle ai ragù bianchi e il mio ragazzo il filetto di manzo. TUTTO ECCEZIONALE! Infine dolci anche quelli molto buoni. L’ambiente é super carino molto moderno, lo staff super gentile, sempre attento e abbastanza veloce. Infine ci hanno anche servito un limoncello. Consiglio a tutti di andarci e sicuramente lo consiglierò ai miei amici. Grazie davvero per la bellissima serata."
"ui_bubble_rating bubble_50","OTTIMO","Abbiamo deciso di ritornare con tutta la mia famiglia in questo ristorante a distanza di 2 mesi ...ho notato che la cucina e’ sempre al top...cibo di qualità , accoglienza nel personale , posto incantevole ...complimenti a tutti lo staff ci rivedremo presto "
"ui_bubble_rating bubble_30","Andateci ","Locale nuovo gestito da giovani, pulito in zona turistica. Italiano ! Prezzi comodi e aperti sempre . Secondi tra i 14 e 22€. Vi consiglio i primi calabresi e la burrata. "
"ui_bubble_rating bubble_50","A cena con amici","Sono stata a cena con degli amici e tra una risata e l. Altra il ristorante è veramente accogliente carino ma soprattutto i complimenti li rivolgere allo chef Victor... Maltagliati con porcini e burrata tagliata di tonno Pici con gamberi e nduyia... Gustosissimi.... Sicuro da ritornare...I miei complimenti.... "
"ui_bubble_rating bubble_50","TOP!","Ottima esperienza in questo posticino in via guelfa. Abbiamo cenato nella sala grande ed abbiamo provato diversi piatti particolari...bella selezione di vini e servizio puntuale. Consigliato!"
"ui_bubble_rating bubble_50","Fantastico","Sono ritornato per la seconda volta con la mia ragazza in questo FANTASTICO ristorante. Servizio accogliente e professionale,cucina Top!abbiamo preso i maltagliati ai funghi con burrata,i pici e baccalà. Veramente fenomenale!!i dolci sulerlativi: Vi consiglio il tiramisu! Ci torneremo"
"ui_bubble_rating bubble_50","Cena per due, deliziosa","Io e la mia ragazza cercavamo un posto in cui cenare, vicino al nostro Hotel. Mangiare in questo ristorante è stata una piacevole sorpresa: il personale era molto cordiale e ben disposto a dialogare. Abbiamo preso dei ravioli al pesto alla trapanese e una tagliata di maiale con patate arrosto, una birra media e un calice di vino. Abbiamo pagato 16€ a testa, sorprenderte per un locale a Firenze. Rapporto qualità prezzo ottimo! Ci hanno anche offerto un amaro. Consigliato!"
"ui_bubble_rating bubble_50","Ci tornerò sicuramente!!","Locale aperto da qualche mese, ambiente giovanile, raffinato e accogliente.. menù delizioso e particolare, presentato in modo molto curato. Personale gentile e attento, qualità/prezzo ottima.. insomma, non vedo l'ora di tornarci! Consigliatissimo!"
"ui_bubble_rating bubble_50","Ottimo servizio, Camerieri gentilissimi, mangiare eccezionale!!!!","Servizio a dir poco perfetto, ambiente molto rilassante sia per coppie che per amici , per godervi il cino con tutta la serenità e allegria, come giusto che sia !"
"ui_bubble_rating bubble_50","Cenetta con amici!","Abbiamo deciso di prenotare con gli amici per cenare in questa struttura...Siamo stati in 10 e ci siamo trovati benissimo. Menù ricco, servizio preciso e location intrigante: particolarmente apprezzata la sala bull da alcune coppie di amiche. Torneremo! "
